Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating
Dick Taylor,U.S.A.,2019,Belize,"Maya Mtn, Toledo",72%,"2- B,S","creamy, sticky, dried fruit",3
Dick Taylor,U.S.A.,2020,Blend,"Northerner, Madagascar and Brazil",73%,"2- B,S","burnt honey, earthy",3
Dick Taylor,U.S.A.,2021,Jamaica,"Bachelor's Hall, batch 20240",75%,"2- B,S","sl. bitter, black licorice, dried fig",3
Dick Taylor,U.S.A.,2021,Mexico,"Soconusco, Rayen Cacao Co-op, batch 21154",72%,"2- B,S","dried fruit, fig, astringent, sticky",3
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, Grand Cru Plantation, amelonado",75%,"4- B,S,C,L","late cocoa, harsh, off notes",2
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, unroasted, batch UNR-18-003",70%,"4- B,S,C,L","cocoa, raw, dirty, chemical",2
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch OST-18-01",65%,"4- B,S,C,L","complex, sweet, sour, grassy",2
Diogo Vaz,Sao Tome & Principe,2019,Sao Tome,"Sao Tome, batch TRI-18-002, trinitario",75%,"4- B,S,C,L","bland, fatty, fruit",2
Doble & Bignall,U.K.,2014,Panama,"Panama, Raven",72%,"3- B,S,C","mild cherry, earthy",2
Doble & Bignall,U.K.,2014,Venezuela,"Puerto Cabello, Mantuano",72%,"3- B,S,C","fatty, rasin, nutty",2
Doble & Bignall,U.K.,2014,Nicaragua,Johe,72%,"3- B,S,C","nutty, caramel, toffee",3
Doble & Bignall,U.K.,2015,Venezuela,Puerto Cabello,85%,"3- B,S,C","intense, spicy, floral",2
Dole (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",70%,,"creamy, nutty, fruity",3
Dolfin (Belcolade),Belgium,2006,Blend,Noir,70%,"3- B,S,L","acidic, astringent, unpleasant",1
Dolfin (Belcolade),Belgium,2008,Blend,"Africa, West Africa",88%,"3- B,S,L","sticky, floral",2
Domori,Italy,2006,Venezuela,Sur del Lago Classificado,70%,"2- B,S","long lasting, fruit",2
Domori,Italy,2006,Peru,Apurimac,70%,"2- B,S","floral, olive",2
Domori,Italy,2006,Venezuela,Carenero Superior,70%,"2- B,S","creamy, basic cocoa",3
Domori,Italy,2007,Venezuela,"Ocumare 61, Puertomar",75%,"2- B,S","sticky, smoke, ham, earthy",2
Domori,Italy,2007,Venezuela,Granella,60%,"2- B,S","mild spice, licorice",2
Domori,Italy,2007,Madagascar,Madagascar,70%,"2- B,S","fruity, basic cocoa",3
Domori,Italy,2007,Madagascar,Madagared,70%,"2- B,S","smooth, banana, cocoa",3
Domori,Italy,2007,Indonesia,"Java, Javablond",70%,"2- B,S","creamy, smokey, tobacco",3
Domori,Italy,2007,Venezuela,Porcelana,70%,"2- B,S","creamy, complex, coffee",3
Domori,Italy,2007,Ecuador,Ecuador,70%,"2- B,S","creamy, nuts, woody, cocoa",3
Domori,Italy,2007,Venezuela,"Ocumare 67, Puertofino",70%,"2- B,S","creamy, mint, tobacco, olive",3
Domori,Italy,2008,Venezuela,"Carupano, H. San Jose",70%,"2- B,S","cucumber, hot spices",2
Domori,Italy,2008,Colombia,Teyuna,70%,"2- B,S","creamy, woody, earthy",2
Domori,Italy,2008,Blend,Blend No. 1,78%,"2- B,S","sticky, grassy, coffee",3
Domori,Italy,2008,Blend,Ilblend,70%,"2- B,S","sticky, olive",3
Domori,Italy,2010,Venezuela,"Chuao, Hacienda San Jose",70%,"2- B,S","subtle, caramel, sour milk",2
Domori,Italy,2011,Venezuela,"Canoabo, Hacienda San Jose",70%,"2- B,S","smooth, intense, smoke, nut",3
Domori,Italy,2012,Tanzania,Morogoro,70%,"2- B,S","sticky, nutty",3
Domori,Italy,2012,Venezuela,Guasare,70%,"2- B,S","creamy, coffee, caramel",3
Domori,Italy,2013,Venezuela,"IL100, H. San Jose, batch NDL3A01",100%,,"smooth, fruit, coffee, bitter",2
Domori,Italy,2015,Ecuador,Hacienda Victoria,70%,"2- B,S","floral, well developed, creamy",3
Domori,Italy,2015,Venezuela,Ocumare 77,70%,"2- B,S","nutty, strawberry, creamy",3
Domori,Italy,2018,Tanzania,Tanzania,70%,"2- B,S","creamy, sticky, fruit",3
Dormouse,U.K.,2015,Venezuela,"Rio Caribe, Batch 7",70%,"3- B,S,C","burnt rubber, molasses",2
Dormouse,U.K.,2015,Colombia,"Colombia, Batch 9",80%,"3- B,S,C","bitter,molasses,marshmallow",2
Dormouse,U.K.,2015,Madagascar,"Madagascar, Batch 8",77%,"3- B,S,C","fruity, molasses",2
Dormouse,U.K.,2016,Grenada,Non Pariel Estate,75%,"3- B,S*,C","licorice, molasses, rubber",2
Dormouse,U.K.,2018,Philippines,"Kablon Farm, batch 242",71.50%,"3- B,S*,C",molasses notes from sugar,2
Dormouse,U.K.,2018,Guatemala,"Verapaz, batch 254",72%,"3- B,S*,C","near perfect shine, cocoa",3
Dormouse,U.K.,2018,Peru,"Piura, batch 274",80%,"2- B,S*","molasses, fruit",3
Dormouse,U.K.,2021,Belize,"Trio Reserve, 2020 h. batch D002",78%,"3- B,S,C",molasses notes dominate,2
Double Spiral,U.S.A.,2019,Dominican Republic,Oko Caribe,75%,"2- B,S","dry, earthy, walnut",2
Double Spiral,U.S.A.,2019,Tanzania,Kokoa Kamili,70%,"2- B,S","dry, sour, sweet, mild fruit",2
Double Spiral,U.S.A.,2019,Dominican Republic,Hispaniola,75%,"2- B,S","dry, cocoa, grassy, spicy",2
Duffy's,U.K.,2010,Ecuador,Star of Ecuador,70%,"3- B,S,C","chalky, bread, dirt",2
Duffy's,U.K.,2010,Panama,Panama,70%,"3- B,S,C",caramel and cocoa,3
Duffy's,U.K.,2010,Ecuador,"Corazon del Ecuador, Calceta beans",72%,"3- B,S,C","rich cocoa, fruity, strong floral",3
Duffy's,U.K.,2010,Peru,Star of Peru,70%,"3- B,S,C","dark forest berry, spice",3
Duffy's,U.K.,2011,Panama,"Bocas del Toro, Tierra Oscura",72%,"3- B,S,C","licorice, leathery",2
Duffy's,U.K.,2011,Nicaragua,"Nicaliso, Xoco",71%,"3- B,S,C","intense, almond, coffee",2
Duffy's,U.K.,2011,Dominican Republic,Dominican Republic,65%,"3- B,S,C","heavy roast, woody, berry",3
Duffy's,U.K.,2011,Venezuela,Ocumare,71%,"3- B,S,C",intense cocoa,3
Duffy's,U.K.,2011,Honduras,"Indio Rojo, Xoco",72%,"3- B,S,C","dried fruit, grapes, sour",3
Duffy's,U.K.,2012,Venezuela,Ocumare,72%,"3- B,S,C","creamy, nutty",3
Duffy's,U.K.,2014,Nicaragua,"Chuno, Xoco",70%,"4- B,S,C,L","sandy, full bodied, spicy",3
Duffy's,U.K.,2014,Nicaragua,"Rico Rugoso, Xoco",76%,"4- B,S,C,L","black pepper, rich, intense",3
Duffy's,U.K.,2015,Guatemala,"Rio Dulce, Xoco",70%,"4- B,S,C,L","intense, spicy, butterscotch",3
Duffy's,U.K.,2017,Nigeria,Eti-Oni,70%,"4- B,S,C,L",candy like off flavor,2
Duffy's,U.K.,2018,Guatemala,Mayan Red,80%,"4- B,S,C,L","intense earthy, cocoa, roasty",2
Duffy's,U.K.,2019,Philippines,South Cotabato,70%,"4- B,S,C,L","cocoa, honey, watery, sweet",3
Duffy's,U.K.,2021,Nicaragua,"Juno, batch 201006",70%,"4- B,S,C,L","fruit, holiday spice",3
Dulcinea,U.S.A.,2015,Dominican Republic,"Dominican Republic, batch 1507",70%,"2- B,S","coarse, earthy, mild banana",2
Durand,France,2012,Madagascar,Madagascar,82%,,"fatty, muted",2
Durci,U.S.A.,2015,Dominican Republic,Taino Secret,70%,"3- B,S,C","dates, acidic, rich cocoa",2
Durci,U.S.A.,2015,Venezuela,"Carenero, Empyrean Sabor",70%,"3- B,S,C","cherry, earthy, tobacco",2
Durci,U.S.A.,2015,Peru,"Maranon, Joya Rara",70%,"3- B,S,C","sandy, orange, butterscotch",3
Durci,U.S.A.,2015,Venezuela,"Rio Caribe, Tepui Treasure",70%,"3- B,S,C","fatty, roasty, intense brownie",3
Durci,U.S.A.,2015,Ecuador,Corona Arriba,70%,"3- B,S,C",blackberry and cinnamon,3
Durci,U.S.A.,2018,Peru,Piura Blanco,70%,"3- B,S,C","smoth, dense, grape",3
East Van Roasters,Canada,2014,Peru,"Peru, batch P116",70%,"3- B,S,C","waxy, spicy, tobacco",2
East Van Roasters,Canada,2014,Madagascar,"Madagascar, batch M132",70%,"3- B,S,C",ultra fruity,3
East Van Roasters,Canada,2014,Dominican Republic,"Dominican Republic, batch DR113",70%,"3- B,S,C","spicy, cocoa",3
Eau de Rose,Canada,2016,Colombia,Tumaco,70%,"3- B,S,C","dried fruit, strong floral",2
Eau de Rose,Canada,2016,Colombia,Arauca,70%,"3- B,S,C","mild, dried fruit, chocolate",2
Eclat (Felchlin),U.S.A.,2012,Peru,"Maranon, Good & Evil, w/ nibs",72%,"3- B,S,C","buttery, burlap",2
Eclat (Fruition),U.S.A.,2019,Peru,"NOE, nacional/criollo, batch 1",80%,"2- B,S","nutty, almond butter",3
Edelmond,Germany,2016,Venezuela,Porcelana,68%,"2- B,S","dry, gritty, cardboard, nutty",2
El Buen,U.S.A.,2020,Madagascar,"Akessons, Sambirano Valley",70%,"2- B,S","molasses, red fruit, astringent",2
El Buen,U.S.A.,2020,Colombia,Tumaco,70%,"2- B,S","cocoa, spice, alcohol, dirty",2
El Ceibo,Bolivia,2008,Bolivia,Alto Beni,71%,"4- B,S,C,L","lemon, tart, burnt, chemical",2
El Ceibo,Bolivia,2011,Bolivia,"Alto Beni, Covendo Region",75%,"4- B,S,C,L","nutty, rich, red berry",3
El Rey,Venezuela,2006,Venezuela,"Carenero Superior, Gran Saman",70%,"5- B,S,C,V,L","gritty, chalky, earthy, sour",2
El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Apamate",74%,"5- B,S,C,V,L","sandy, banana, sour",2
El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Bucare",58%,"5- B,S,C,V,L","gritty, sweet, banana, smoke",2
El Rey,Venezuela,2008,Venezuela,"Carenero Superior, Mijao",61%,"5- B,S,C,V,L","muted, cherry, banana",2
El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Cariaco",60.5%,"5- B,S,C,V,L","very sweet, marshmallow",2
El Rey,Venezuela,2009,Venezuela,"Rio Caribe, Macuro",70%,"5- B,S,C,V,L","sandy,bold,cherry,peanut butter",2
El Rey,Venezuela,2015,Venezuela,San Joaquin,70%,"5- B,S,C,V,L","spicy, caramel, vanilla",3
Eldora,U.S.A.,2019,Guatemala,"Polochic, batch 711",70%,"3- B,S,C","cocoa, fig notes",3
Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,60%,"2- B,S","low refinement, too sweet",2
Emerald Estate,St. Lucia,2013,St. Lucia,Emerald Estate,70%,"2- B,S","sandy, tannic, earthy",2
Emily's,Japan,2015,Venezuela,Patanemo,79%,"3- B,S,C","coarse, woody, roasty",2
Emily's,Japan,2015,Peru,Peru,78%,"3- B,S,C","brownine, nutty",3
Encuentro,France,2018,Dominican Republic,Oko Caribe,70%,"2- B,S","earthy, floral, cocoa",2
Encuentro,France,2018,Haiti,Pisa w/ nibs,70%,"2- B,S","simple, mild cocoa, fruit",3
Encuentro,France,2018,Guatemala,Asochivite,70%,"2- B,S","spicy, sweet,",3
Encuentro,France,2018,Madagascar,Bejofo,70%,"2- B,S","fruity, roasty",3
ENNA,U.S.A.,2016,Honduras,"Wampusirpi, batch 007",75%,"2- B,S","carrots, heavy roast",2
ENNA,U.S.A.,2018,Vietnam,"Ben Tre, batch 77",72%,"2- B,S","intens, brownie, spicy, metal",2
ENNA,U.S.A.,2019,Sierra Leone,Gola Rainforest,70%,"3- B,S,C","dirty, earthy, burnt, honey",2
ENNA,U.S.A.,2019,Tanzania,Kokoa Kamili,80%,"3- B,S,C","fruit, dirty",2
ENNA,U.S.A.,2019,Trinidad,"Maiden Voyage Estate, Herbert Pasqual",72%,"3- B,S,C","muddy, raisins, nut, rubbery",3
Enric Rovira (Claudio Corallo),Spain,2010,Blend,"Terreiro Velho P., Sao Tome & Principe",80%,,"unrefined, crumbly, sweet",2
Erithaj (A. Morin),France,2014,Vietnam,Ham Luong,80%,"3- B,S,C","mild bitter, smoke, hammy",2
Erithaj (A. Morin),France,2014,Vietnam,Ben Tre,70%,"3- B,S,C","spicy, green, long, intense",2
Erithaj (A. Morin),France,2014,Vietnam,"Ba Lai, Mekong Delta",74%,"3- B,S,C","grit,smoke, wood, blackberry",2
Escazu,U.S.A.,2008,Venezuela,Ocumare,72%,"4- B,S,C,V","woody, cocoa",2
Escazu,U.S.A.,2009,Costa Rica,Guapiles,65%,"4- B,S,C,V","sticky, slight plum, medicinal",1
Escazu,U.S.A.,2009,Blend,"Carenero, Guapiles, Ocumare blend",74%,"4- B,S,C,V","sweet, vanilla, sticky",2
Escazu,U.S.A.,2009,Venezuela,Carenero Superior,81%,"4- B,S,C,V","hazelnut, fruit, slight bitter",3
Escazu,U.S.A.,2012,Venezuela,Rio Caribe,70%,"4- B,S,C,V","nutty, ginger, off notes",2
Escazu,U.S.A.,2021,Blend,"""Roasted Cocoa Nibs"", Latin America Blend, b.060321",65%,"3- B,S,C","sweet, too few nibs, cocoa",2
Escazu,U.S.A.,2021,Colombia,"Arhuacos, Sierra Nevada, batch 060221",70%,"2- B,S","mild licorice, late mocha",3
Ethel's Artisan (Mars),U.S.A.,2011,Blend,"Peru, Madagascar",55%,"4- B,S,C,V","gritty,overyly sweet,fruit punch",2
Ethel's Artisan (Mars),U.S.A.,2011,Trinidad,Trinidad,55%,"4- B,S,C,V","grits, very sweet, banana",2
Ethel's Artisan (Mars),U.S.A.,2011,Venezuela,Porcelana,70%,"4- B,S,C,V","strong vanilla, strawberry, nut",2
Ethel's Artisan (Mars),U.S.A.,2011,Blend,"Venezuela, Trinidad",62%,"4- B,S,C,V","gritty, sweet, vanilla, woody",2
Ethel's Artisan (Mars),U.S.A.,2011,Blend,Red Vanilla,62%,"4- B,S,C,V","sweet, vanilla, mild banana",2
Ethereal,U.S.A.,2014,Belize,Belize,80%,"3- B,S,C","mild fruit, earthy",2
Ethereal,U.S.A.,2014,Ecuador,Ecuador,80%,"3- B,S,C","spicy, roasty, mild bitter",3
Ethereal,U.S.A.,2014,Dominican Republic,Dominican Republic,80%,"3- B,S,C","coarse, mild bitter, raisin",3
Ethereal,U.S.A.,2018,Guatemala,Guatemala,80%,"3- B,S,C",prominent plum note,3
Ethereal,U.S.A.,2021,Uganda,Uganda,70%,"3- B,S,C","sandy, basic cocoa, sweet",2
Exquisito,U.S.A.,2019,Peru,"Maranon, Fortunato",73%,"3- B,S,C",dominated by heavy roast,2
Fearless (AMMA),U.S.A.,2010,Brazil,"Monte Alegre, D. Badaro, Raw, Organic",75%,"2- B,S","perfume, floral, vanilla",2
Feitoria Cacao,Portugal,2016,Venezuela,Cuyagua,76%,"2- B,S","fatty, sandy, nutty, off notes",2
Feitoria Cacao,Portugal,2016,Belize,Maya Mountain,76%,"2- B,S","metallic, off notes, powdery",2
Feitoria Cacao,Portugal,2016,Jamaica,Blue Mountain,76%,"2- B,S","roasty, spicy, nutty",2
Felchlin,Switzerland,2006,Blend,Supremo- SF,62%,"5- B,S,C,V,L","malitol, cocoa",1
Felchlin,Switzerland,2006,Madagascar,"Madagascar, Grand Cru",64%,"5- B,S,C,V,L","basic cocoa, short length",2
Felchlin,Switzerland,2006,Venezuela,Maracaibo Clasificado,65%,"5- B,S,C,V,L","creamy, floral, complex",2
Felchlin,Switzerland,2006,Dominican Republic,Elvesia P.,74%,"5- B,S,C,V,L","creamy, roasty, cocoa",2
Felchlin,Switzerland,2006,Ecuador,Arriba,72%,"5- B,S,C,V,L","fatty, rich, spice, nutty",3
Felchlin,Switzerland,2006,Bolivia,"Alto Beni, Cru Savage",68%,"5- B,S,C,V,L","complex, raspberry, cocoa",3
Felchlin,Switzerland,2010,Grenada,Grenada,58%,"5- B,S,C,V,L","spicey, marshmallow",3
Finca,U.S.A.,2014,Puerto Rico,Puerto Rico,65%,"3- B,S,C","intense, molasses, sweet",1
Finca,U.S.A.,2014,Dominican Republic,Dominican Republic,85%,"3- B,S,C","intense, molasses, bitter",2
Finca,U.S.A.,2014,Dominican Republic,Dominican Republic,80%,"3- B,S,C","molasses, licorice, bitter",2
Finca,U.S.A.,2014,Dominican Republic,Dominican Republic,70%,"3- B,S,C","sandy, sweet, mild fruit",2
Finnia,Canada,2020,Honduras,Honduras,70%,"3- B,S,C","off, hammy, roasty",2
Finnia,Canada,2020,Colombia,"Chigorodo, batch 001",70%,"3- B,S,C","nutty, melon, vinegar",2
Finnia,Canada,2020,Mexico,Mexico,70%,"3- B,S,C","banana, bland, sour, off",2
Finnia,Canada,2020,Blend,"Ucayali (Peru), Papua New G., Tabasco (Mexico)",70%,"3- B,S,C","fruit, cocoa, fatty",2
Firetree,U.K.,2019,Philippines,Mindanao Island,73%,"4- B,S,C,L","creamy, honey, mild hammy",2
Firetree,U.K.,2019,Papua New Guinea,Karkar Island,72%,"4- B,S,C,L","caramel, acidic, creamy",3
Firetree,U.K.,2019,Solomon Islands,Guadalcanal,69%,"4- B,S,C,L","plums, cocoa",3
Firetree,U.K.,2019,Vanuatu,Malekula Island,72%,"4- B,S,C,L","cherry, cocoa, creamy",3
Five (5)Mile,U.S.A.,2018,Belize,"Maya Mtn, batch 7C",75%,"2- B,S","hammy, dried fruit",2
Five (5)Mile,U.S.A.,2018,Guatemala,"Monte Grande, batch 18",75%,"2- B,S","hammy, large grits",2
Five (5)Mile,U.S.A.,2018,Colombia,"Tumaco, batch 23abc",75%,"2- B,S","high acidity, bitter, nutty",2
Five (5)Mile,U.S.A.,2018,Dominican Republic,"Oko Caribe, San Fran. De Mac.,batch A",75%,"2- B,S","roasty, simple",3
FJAK,Norway,2018,Madagascar,Bejofo,70%,"3- B,S,C","molasses, sour notes",2
FJAK,Norway,2018,India,Goground,68%,"3- B,S,C","muted, mild sweet cocoa",3
FJAK,Norway,2018,Tanzania,Kokoa Kamili,70%,"3- B,S,C","fruit, spicy mild molasses",3
Forever Cacao,U.K.,2014,Peru,Rio Eni,72%,"3- B,S*,C","coconut, true to sugar bar",2
Forteza (Cortes),Puerto Rico,2016,Dominican Republic,Dominican Republic,70%,"6-B,S,C,V,L,Sa","strong vanilla, earthy, nutty",2
Forteza (Cortes),Puerto Rico,2016,Dominican Republic,Puerto Rico,80%,"6-B,S,C,V,L,Sa","vanilla, dried fruit, nuts",2
Fossa,Singapore,2016,Madagascar,"Akesson's E., Sambirano V.",70%,"2- B,S","gummy, bland, sour",2
Fossa,Singapore,2016,Ecuador,"Camino Verde P., Balao, Guayas",75%,"2- B,S","sticky, floral",3
Fossa,Singapore,2016,Tanzania,"Kokoa Kamili Coop, Kilombero",67%,"2- B,S","gummy, sandy, complex",3
Fossa,Singapore,2018,Dominican Republic,Oko Caribe,72%,"2- B,S","coffee, acidic, astringent",2
Fossa,Singapore,2018,Bolivia,Alto Beni,70%,"2- B,S","nuts, sour milk",2
Fossa,Singapore,2018,Indonesia,"Pak Eddy Farm, Yogyakarta Region",70%,"2- B,S","sandy, powdery, late sour",2
Fossa,Singapore,2018,Philippines,Davao,70%,"2- B,S","sandy, dried fruit, roasty",2
Fossa,Singapore,2018,Haiti,Pisa,68%,"2- B,S","roasty, hazelnut, cocoa",3
Fossa,Singapore,2019,Mexico,"Finca La Rioja E., Cacahoatan, Chiapas, microlot",70%,"2- B,S","sticky, dried sour fruit, roasty",2
Fossa,Singapore,2019,Madagascar,"Ottange Farm, Mava Plantation, Sambirano",70%,"2- B,S","roasted nuts, citrus, creamy",3
Fossa,Singapore,2021,Indonesia,"Burang, Popayato-Paquat microlot, Goranulo Province",72%,"2- B,S","dried fruit (fig), black licorice",3
Fossa,Singapore,2021,Malaysia,"Semai Community, Kamping Long B, Pahang",72%,"2- B,S","dairy, cocoa, mild sour",3
Foundry,New Zealand,2019,Papua New Guinea,"Kulkul P., Karkar Island, 2018 h., batch PK019",70%,"2- B,S","off, tropical, vegetal, rubbery",2
Foundry,New Zealand,2019,Bolivia,"Alto Beni, 2017 h.",70%,"2- B,S","honey, mild floral, mild off",2
Foundry,New Zealand,2019,Vanuatu,"Masidau Farm, batch VM021",70%,"2- B,S","fruit, smokey, mocha",2
Foundry,New Zealand,2019,Colombia,"Tumaco, 2017 h., batch U022",70%,"2- B,S","dirty, roasty, acidic",2
Foundry,New Zealand,2019,Tanzania,"Kilombero Valley, 2017 h., batch TK020",70%,"2- B,S","nutty, bland, late sour",2
Foundry,New Zealand,2019,Ecuador,"Camino Verde, 2017 h., batch EC019",70%,"2- B,S","floral, orange, cocoa",3
Foundry,New Zealand,2019,Peru,"Ucayali, 2017 h., batch PU024",70%,"2- B,S","fig, mild anise",3
Franceschi,Venezuela,2012,Venezuela,Sur del Lago,60%,"3- B,S,C","grits, hazelnut, rum",3
Franceschi,Venezuela,2012,Venezuela,Canoabo,70%,"3- B,S,C","nutty, dried fruit",3
Franceschi,Venezuela,2014,Venezuela,"Choroni, batch 210414",70%,"3- B,S,C","intense, tobacco, nuts",3
Franceschi,Venezuela,2014,Venezuela,"Ocumare, batch 210414",70%,"3- B,S,C","caramel, dairy",3
Franceschi,Venezuela,2018,Venezuela,Rio Caribe,60%,"4- B,S,C,L","large grits, sweet",2
Franceschi,Venezuela,2018,Venezuela,"Sur del Lago, Zulia",70%,"3- B,S,C",large grits,2
Franceschi,Venezuela,2018,Venezuela,"Chuao, batch 4, Lot DH17",85%,"2- B,S","sl. dry, gritty, fruity, nuts",2
Franceschi,Venezuela,2018,Venezuela,"Carenero, Miranda",70%,"3- B,S,C","dried fruit, large grits",2
Franceschi,Venezuela,2018,Venezuela,"Cuyagua, batch 4, lot DC2.3",72%,"2- B,S",nutty,3
Frederic Blondeel,Belgium,2014,Ghana,Ghana,60%,"4- B,S,C,L","coarse, hazelnut, peanut",3
Frederic Blondeel,Belgium,2014,Madagascar,Madagascar,65%,"4- B,S,C,L",banana,3
Frederic Blondeel,Belgium,2015,Vietnam,Vietnam,80%,"4- B,S,C,L","intense, bitter, off notes",2
Frederic Blondeel,Belgium,2015,Costa Rica,Costa Rica,70%,"4- B,S,C,L","few grits, spicy, cocoa",3
Frederic Blondeel,Belgium,2015,Peru,Peru Brutus,75%,"4- B,S,C,L","very coarse, intense, spice",3
French Broad,U.S.A.,2011,Peru,"Maranon Canyon, Fortunato No. 4",70%,"2- B,S","coarse,perfume,heavy roast",3
French Broad,U.S.A.,2011,Dominican Republic,La Red,65%,"2- B,S",choco covered strawberry,3
French Broad,U.S.A.,2012,Peru,"Palo Blanco w/ panela, Chulucanas, b. 120725A",81%,"2- B,S*","sandpaper, some fruit, bitter",1
French Broad,U.S.A.,2012,Peru,"Tumbes Coop, batch 120724M",70%,"2- B,S","fruit, cough medicine",2
French Broad,U.S.A.,2012,Peru,"Palo Blanco, Chulucanas, b. 120725A",66%,"2- B,S*","olive, rum",3
French Broad,U.S.A.,2013,Peru,"Palo Blanco, Chulucanas",66%,"2- B,S","spice, citrus, sweet",3
French Broad,U.S.A.,2014,Costa Rica,San Andres,80%,"2- B,S","mild bitter, roasty, red berry",2
French Broad,U.S.A.,2014,Nicaragua,Matagalpa,68%,"2- B,S","sweet, tobacco",2
French Broad,U.S.A.,2015,Guatemala,Guatemala,73%,"2- B,S","roasty, grapes, rich brownie",3
French Broad,U.S.A.,2017,Peru,"Norandino, batch 161208",70%,"2- B,S","slight dry, citrus, grapefruit",3
French Broad,U.S.A.,2019,India,"Animalai, batch 1063",71%,"3- B,S,C","tea, spicy, sweet",2
Fresco,U.S.A.,2009,Jamaica,"Jamaica, #204, DR, SC",80%,"3- B,S,C","slightly burnt, earthy",2
Fresco,U.S.A.,2009,Jamaica,"Jamaica, #206, DR, LC",70%,"3- B,S,C","creamy, simple, nutty",2
Fresco,U.S.A.,2009,Jamaica,"Jamaica, #205, DR, MC",70%,"3- B,S,C","creamy, roasty, tobacco",2
Fresco,U.S.A.,2009,Venezuela,"Carenero Superior, #203, MR, SC",65%,"3- B,S,C","complex, mild licorice, spice",3
Fresco,U.S.A.,2011,Ghana,"Ghana, #211, MR, MC",74%,"3- B,S,C","mild bitter, mild cocoa, roasty",2
Fresco,U.S.A.,2011,Madagascar,"Sambirano Valley, #214, LR, MC",74%,"3- B,S,C","woody, red fruit, sour",2
Fresco,U.S.A.,2011,Madagascar,"Sambirano Valley, #215, MR, MC",74%,"3- B,S,C","sandy, cocoa, red fruit",2
Fresco,U.S.A.,2011,Jamaica,"Jamaica, #209, DR, SC",70%,"3- B,S,C","grassy, brownie, astringent",2
Fresco,U.S.A.,2011,Dominican Republic,"Conacado, #213, DR, -C",72%,"3- B,S,C","spicy, cocoa",2
Fresco,U.S.A.,2011,Venezuela,"Chuao, #218, MR, MC, batch 11-020",76%,"3- B,S,C","bready, nutty, earthy,intense",2
Fresco,U.S.A.,2011,Dominican Republic,"Conacado, #212, LR, SC",72%,"3- B,S,C","red berry, some roasty notes",3
Fresco,U.S.A.,2011,Jamaica,"Jamaica, #210, DR, MC",70%,"3- B,S,C","woody, grassy, long",3
Fresco,U.S.A.,2011,Venezuela,"Chuao, #217, DR, MC, batch 11-021",70%,"3- B,S,C","tart, roasted cocoa",3
Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #222, LR, 0C",69%,"2- B,S","sandy, smoke, red berry",2
Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #219, LR, MC",69%,"2- B,S",mild smoke and fruit,3
Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #221, DR, MC",69%,"2- B,S","smoke, fruit, sour, hammy",3
Fresco,U.S.A.,2012,Madagascar,"Sambirano Valley, #216, MR, LC",74%,"3- B,S,C","caramel, nuts, dried fruit",3
Fresco,U.S.A.,2012,Papua New Guinea,"Markham Valley, #220, MR, MC",69%,"2- B,S","tart, red berry, smoke",3
Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #223, MR, SC, batch 13-051",72%,"3- B,S,C",mildly burnt caramel,2
Fresco,U.S.A.,2013,Dominican Republic,"Conacado, #224, MR, MC, batch 13-061",72%,"3- B,S,C","blackberries, caramel, roasty",3
Fresco,U.S.A.,2013,Peru,"San Martin, Bellavista Coop, #226, DR, MC",70%,"3- B,S,C",cocoa and fresh grapes,3
Fresco,U.S.A.,2013,Peru,"Bellavista Coop, #225, LR, MC, CG Exclusive",70%,"3- B,S,C",chocolate covered banana,3
Fresco,U.S.A.,2014,Peru,"Maranon, #228, MR, SC",70%,"3- B,S,C","light color, leathery flavor",2
Fresco,U.S.A.,2014,Peru,"Maranon, #227, LR, MC",70%,"3- B,S,C","orange, mellow but flavorful",3
Fresco,U.S.A.,2014,Peru,"Maranon, #229, MR, LC",70%,"3- B,S,C","fruity, floral, caramel",3
Fresco,U.S.A.,2014,Peru,"Maranon, #230, DR, LC",70%,"3- B,S,C","slow develop, caramel, roasty",3
Fresco,U.S.A.,2017,Guatemala,"Polochic Valley, LR, LC, batch 17-203",70%,"3- B,S,C","rich cocoa, mild, fatty",3
